distance_0,distance_1,distance_2,Vol,Err
3.046656825898091,3.5108174418497,3.5948209312252755,2.749095843077516,0.031863731821614116
2.08620720810893,3.1531643501415845,3.309907935675139,7.109095843077519,0.03196892155077715
2.044152563010713,3.0960249569765748,3.5517824345397697,6.872359843077518,0.03197848478478141
2.043365387823361,3.3312399308005527,3.6054617721243427,6.252007843077514,0.03199522317492385
2.049694724635913,2.745405795150653,3.6736519341775695,7.5330318430775165,0.03194740580131038
2.721560129490747,2.8561370888052884,3.8606774215838264,4.892071843077517,0.03198982160685489
2.131530747859988,2.1766573183268934,3.8852062071946025,8.800423843077517,0.031849362063919834
2.5990721083709976,3.6719154414376196,3.8897895420194515,3.429095843077519,0.03191938325468937
2.5221527511555477,2.593182042507481,3.747831751649249,6.249319843077515,0.03199526951217533
3.33686880039093,3.413535356661551,3.7735033737368817,1.9942798430775177,0.03178481115016693
2.3419898436945297,2.457668283075906,3.3709271666914224,7.489319843077517,0.03194988505952308
2.0206735766979684,2.810289501806251,3.1724291828969737,7.79088784307752,0.03193155920348745
2.747650228750591,3.278138955148896,3.62565957192875,4.018855843077517,0.031955856110804856
2.476386716072596,2.983552008858376,3.2063316862004108,6.483431843077518,0.03199038671441157
2.422643695348693,3.2496021415430487,3.5098228722389226,5.140327843077518,0.03199512088493094
2.8949835235624426,3.804013267135421,3.833547222151951,2.4315918430775163,0.03183273964096713
2.3341117245458536,2.660912128637391,3.745068520173201,6.809383843077519,0.031980733201194995
2.524775938478483,3.23231561289484,3.6941448524942158,4.7161998430775185,0.03198490087526075
2.4903207118805764,2.770296462981122,3.769010410862696,5.737447843077518,0.031999977036727766
2.1833197807569342,2.205439282472211,3.381157507532859,8.61002384307752,0.03186732796028333
2.527509622387391,2.83311151233257,3.07992848184849,7.046247843077516,0.03197163155982979
2.0854183830134065,3.768268502956341,3.8672081137360492,4.869095843077517,0.03198923371135583
3.2592851028864502,3.9629984763431714,3.98747067546373,1.1784718430775172,0.031679075333576265
2.6010738649984586,2.9854583476938874,3.961885999729638,4.8491918430775165,0.03198871107115134
2.042776047073251,2.390489852925753,3.0902258950534267,8.83632784307752,0.031845845502503835
2.1376493180165883,3.3858070916641796,3.719422716713682,5.516007843077517,0.031999476135167966
2.3750845642346663,3.5031549106711615,3.7319046164991496,4.591783843077518,0.03198083527208781
2.4851067938345652,2.9113613716046016,3.8018338006710946,5.382503843077519,0.03199843370189135
3.252204992822686,3.474753513673799,3.87277557713213,1.969511843077516,0.031781914414333194
3.7114915783257008,3.7762935705407803,3.9156511297504615,0.5069838430775171,0.03157596881857492
2.9248891490410767,3.4170494216181915,3.7265417024291114,3.0544398430775175,0.03189052696354226
3.1986925398852364,3.310829140562286,3.8691096952960615,2.434279843077519,0.03183301544013347
3.0169454115761565,3.4665660029469363,3.7152167317441713,2.806247843077518,0.03186897139660306
2.325641466143579,2.477197445878466,3.9652894104847825,7.185319843077515,0.031965468646349235
3.2581259756540346,3.3940841543653355,3.4250331858409684,2.785831843077517,0.03186711156728203
3.138252539175886,3.271845023635591,3.70681791437865,2.879079843077516,0.03187549873365084
2.011913660032142,3.3612218050454112,3.427167094314909,6.660583843077518,0.03198555254475395
2.9900516235075916,3.954036401716579,3.958184895827846,1.8953998430775165,0.03177312976433162
2.552663914461023,3.02529702627323,3.620644038265311,5.159143843077519,0.031995443965648865
2.3042616506866214,3.1391585720690287,3.843787425529749,5.475303843077519,0.03199921733385265
2.138271970763929,2.626804917372814,3.2606670812632768,7.696423843077518,0.03193760706087192
2.807324111325191,2.91736924774214,3.4132238992589965,4.976807843077516,0.03199184703845003
3.0192655357232154,3.7579872281875506,3.8512711508391084,2.0891278430775166,0.03179572322687037
2.9484984785039754,3.1608044689692965,3.910832070405676,3.444711843077517,0.031920489981201734
2.411982250060158,3.7793513525890408,3.9698471913682143,3.735911843077517,0.03193972206766991
2.084510522347572,3.083725948738307,3.32550816740913,7.208359843077517,0.03196438909903482
2.0904186886353773,3.859801667588153,3.9258712388414048,4.766887843077516,0.03198641834300652
2.6936348557806418,3.79279451605173,3.912868723465479,2.904807843077517,0.03187776443158435
2.551375841953475,2.983271606402214,3.816614233500518,5.145703843077516,0.03199521432316928
2.7380231529443133,3.418018613270276,3.7101194962634683,3.6194318430775176,0.031932349288732266
3.4180950801960113,3.5088353283443054,3.5395571675626343,2.0615438430775157,0.031792579307841254
2.843047709121554,2.8961197801438483,3.230398255013519,5.580903843077518,0.03199978166907918
2.7516723234415537,2.7779797489202536,2.861485724714781,6.503399843077517,0.031989890915929305
2.002818795120009,2.270080793893895,3.282518012038688,9.085799843077517,0.03182028196592004
2.3606160197788664,3.5976712927252392,3.866858580826978,4.2437518430775185,0.03196688798226064
3.2229195263930714,3.2408194533847348,3.7651188954692656,2.719975843077517,0.03186102240502498
2.2409328896993124,2.915980561571954,3.404839226537305,6.997479843077521,0.031973649158902336
2.417310154551991,3.3480148330898696,3.729554635437915,4.639335843077518,0.0319824463546775
2.4635617249531614,2.6243027396385377,3.5717232721918095,6.756327843077514,0.031982531080721924
2.35500308666971,3.151766318530676,3.7353839564327065,5.3556878430775186,0.031998157133751065
2.102256678887679,2.6014228957462144,3.0329242352732537,8.172583843077518,0.03190426203918868
2.4021792829853883,2.788734725670871,3.6910126487187584,6.103527843077515,0.03199744439324716
