distance_0,distance_1,distance_2,Vol,Err
2.148563697168227,2.282881667608669,2.429210247969542,0.8198171537002494,0.012154524112075162
2.029636931853883,2.3525502056645107,2.359779939510687,0.980060353700253,0.012109690056010125
2.155252997904779,2.3191758511809115,2.4922229059434,0.702287553700252,0.012187034710832625
2.253859730705502,2.2941400316127765,2.578265479930076,0.5668891537002523,0.01222410078326085
2.223241196833366,2.5196312837075934,2.5891099336470678,0.3806875537002483,0.012274403863065254
2.0240739252628592,2.0814432823539173,2.376661346855343,1.3683867537002499,0.011998571091407978
2.0075089719480714,2.1752296755789344,2.2236033302925904,1.4078491537002549,0.011987080503403191
2.1675868495954536,2.306508983731187,2.4995095446458424,0.7141787537002529,0.012183759666207996
2.068244089052142,2.0805296397358446,2.5716262664708136,1.1349019537002505,0.012065804697064015
2.0457545469008354,2.4154174122413568,2.4546033152705107,0.8140571537002543,0.012156124743962856
2.0014203670657733,2.0534594928054513,2.17265145898319,1.623362753700249,0.011923671451711977
2.10264863343877,2.2381450541421497,2.5388077579308903,0.8751387537002486,0.012139112347402541
2.1198681188025366,2.2725723505439217,2.5970475512301894,0.7751451537002509,0.01216691809842808
2.0052905781127843,2.4363829059977475,2.453947489893299,0.8503451537002533,0.012146028120839534
2.1574560162956278,2.2496789412237743,2.5483217537400296,0.77807635370025,0.012166106246777211
2.356968755546906,2.4988360896305974,2.567107383935045,0.24622355370025417,0.01231025176380677
2.066681799368825,2.0968237760210657,2.371351704500843,1.2372763537002527,0.012036483009998537
2.0014150253600853,2.132181499361588,2.5412880633517423,1.1803291537002494,0.012052823878045515
2.079575507362053,2.286001691483403,2.327311146726114,1.0190235537002508,0.012098699373868736
2.264348922202998,2.437141388182048,2.533800191590311,0.4053403537002538,0.012267788125011099
2.000447180789929,2.042045842495314,2.5889866047435466,1.2897947537002494,0.012021345464743953
2.034622476563676,2.1362799545960245,2.3919176717895922,1.2338459537002535,0.012037469508370691
2.2865951756208744,2.4565794040679596,2.515045128843165,0.40046355370024855,0.01226909791489264
2.1124397142473126,2.2607457206255996,2.586443152540231,0.8175259537002546,0.012155160898501825
2.0061988299706357,2.041613273192886,2.198996147324487,1.6063899537002513,0.01192870571624071
2.029960086989019,2.2016792346656415,2.455931415038817,1.100751553700249,0.012075531478258187
2.0431547947807465,2.1127288089898317,2.157097348535807,1.5136155537002551,0.011956100706461243
2.1556697603915445,2.36518298035679,2.553185785853183,0.6295579537002496,0.012206996176675389
2.111659543066354,2.1499811946566956,2.4476058881699925,1.0217627537002514,0.012097925384490152
2.0772106467291405,2.448056797846908,2.5801491178301603,0.6378523537002536,0.012204725712669647
2.0974206562222917,2.266837842481553,2.345919632183654,1.0162331537002487,0.01209948765190617
2.3036802498213547,2.4130354028029837,2.4941192722808805,0.41854995370024994,0.012264237697045054
2.3063415533562788,2.5636839065153407,2.5660108097700083,0.2550299537002516,0.012307916176795428
2.055425897019449,2.2297854742001784,2.256167729497651,1.2227867537002481,0.012040647980173293
2.0510065017507726,2.1299597503966696,2.279462803079542,1.3459483537002512,0.012005088188472278
2.3314636543765737,2.4784496497236255,2.5389240446765475,0.31283475370025116,0.01229254315264665
2.0900900928400614,2.3193301505851633,2.3780621665470196,0.8858011537002497,0.012136133916632456
2.199281356841879,2.25220631715328,2.5006725116761572,0.7515931537002487,0.012173434184300677
2.3368288997439723,2.461315263912727,2.4620225475853426,0.3452571537002527,0.012283888269861218
2.086328006535496,2.3475750597066467,2.522878116909201,0.7750811537002491,0.01216693582226683
2.1746192769728747,2.1816906510242196,2.333617763501614,1.0324379537002528,0.012094907339349118
2.4311077422484653,2.4592391009413794,2.539156815662849,0.19337235370025496,0.012324232940223048
2.193018202769758,2.3711744339560346,2.5301291689427727,0.5854491537002531,0.012219044276116399
2.0984571403963947,2.430304752513406,2.474249656994123,0.6833947537002487,0.012192231539218733
2.2413932322747643,2.3568239975000664,2.379910854620004,0.669813953700249,0.01219596221561467
2.3153213594534034,2.362028538680087,2.478392348608886,0.4454811537002499,0.012256987222108695
2.132582403718227,2.2401864691331395,2.3725622486743023,0.9667355537002535,0.012113440656049983
2.1141373980328,2.427080994079477,2.512508955620399,0.645737153700253,0.01220256593323442
2.0954157845435164,2.155603532698288,2.415889861740087,1.0589723537002484,0.012087394218931343
2.4631123437750357,2.5467696064141245,2.575660864162584,0.09724435370025475,0.012349505955612926
2.0854430285530197,2.3499090628479338,2.5518671363141316,0.7489051537002496,0.012174177066909089
2.336161904493723,2.361556138177179,2.4720705985172504,0.4644635537002486,0.01225186704841115
