distance_0,Vol,Err
2.9376727811364045,0.005966941154071037,0.026546298923955484
2.504048710249481,0.5175829411540676,0.026194661816235462
2.8180770305113176,0.09307094115406755,0.02648745951469835
2.11917655774799,1.306254941154073,0.025623154865243584
3.9133515848883653,-0.04510505884592675,0.02658060512700973
2.7626677164913094,0.16404694115406926,0.02643920568900662
3.9748369254361915,-0.02084905884593269,0.026564329597107174
2.8472780948862795,0.09294294115407098,0.02648754628571367
2.6528777706139652,0.31931094115407177,0.026332672472866553
2.5955197979262152,0.43118294115406997,0.026255075292060087
2.8731224484473827,0.12039894115407179,0.026468913215962907
2.6132908465480624,0.4019989411540692,0.026275386048767696
3.2776488439307863,-0.014065058845929457,0.02655977185297675
2.0900289427353593,1.3502229411540725,0.025590202796008942
3.8118980073569424,-0.026417058845929375,0.02656806850854883
3.7340212292588344,-0.003697058845929746,0.026552801383912472
2.113872668942838,1.3077269411540726,0.025622053572779836
4.803568307838291,-0.0025450588459321466,0.026552026524486905
2.9887183063542695,-0.04836905884592824,0.026582792787679475
2.365883525427713,0.7896469411540679,0.02600163436881613
4.598360993129502,-0.06321705884592888,0.026592737171125203
3.7654852381185533,-0.01246505884592608,0.026558696546791896
2.071354721203233,1.395918941154072,0.025555830477652176
2.9776387928036496,0.03931094115407063,0.026523824011693033
2.2698741337119457,0.982670941154069,0.02586207607648667
3.8846883501295753,-0.005745058845931794,0.026554178732550855
5.198121941478167,0.0093589411540691,0.02654401539170621
2.887577182359369,0.046094941154073865,0.026519243916273628
4.103616964222929,0.005838941154067356,0.026546385082651388
3.732679093237294,-0.0460010588459312,0.026581205719150066
2.164137568420432,1.2263829411540712,0.02568271466386184
3.3358892382588863,0.012686941154072429,0.026541774332730656
2.4548390113356193,0.6407829411540718,0.02610778035231153
2.556649619988983,0.4980629411540676,0.026208347870042937
3.2829125124148533,-0.007985058845932258,0.02655568494497734
3.9645725933144518,-0.0066410588459291375,0.026554781250447836
2.2926052037948716,0.9366549411540674,0.025895545001753797
2.916102913511051,0.07771094115407351,0.026497865592988123
3.685461727279155,-0.0005610588459319388,0.026550691874186932
2.788700454602657,0.14580694115407056,0.026451632942984825
2.737826535575478,0.21467094115406837,0.02640461795084307
2.713871473497062,0.2084629411540675,0.02640886708816537
2.8763632058062716,0.06913494115406849,0.026503670003359462
4.000780323077893,0.036110941154070986,0.026525983557351158
2.770672652791187,0.14235094115407065,0.026453985505517766
2.206030346204221,1.1250709411540711,0.025757707617076173
3.0539861009132228,0.003662941154068733,0.026547849643275893
2.2243173588816574,1.052174941154071,0.025811285755652235
3.7324325932409206,0.038158941154073034,0.026524601512858507
2.6933479583285176,0.2718869411540723,0.02636535473915722
4.423069731607095,0.008590941154068332,0.02654453247303904
3.5600723446615863,-0.03166505884593107,0.0265715909902997
4.088582259097933,-0.0604650588459279,0.02659089493778981
4.26711741538316,-0.018993058845929056,0.026563082916980854
3.897775311877789,0.03911894115407222,0.026523953600277917
2.1477989941982845,1.2154389411540691,0.025690845402477826
2.286171296506323,0.94811094115407,0.02588722437475412
3.2811062912031046,-0.0015850588459258574,0.02655138075284402
2.958712837150673,0.001166941154068013,0.02654952926136356
4.596530801615782,0.02555094115407286,0.026533106072763962
4.0687517387077135,-0.044209058845929405,0.02658000449109488
2.3805378076715216,0.7349909411540736,0.026040755412718424
2.9543276000475958,0.04462294115407417,0.026520237925178273
4.232032055406733,0.06414294115407415,0.0265070468271255
2.285494160067067,0.9630869411540743,0.0258763354467668
2.5129565662916633,0.5242389411540742,0.026189990134912536
4.716978385388043,-0.0010730588459324508,0.026551036320686245
5.244038138601556,-0.0358250588459299,0.026574382133324116
4.1856335211942,-0.005425058845929698,0.026553963536947472
4.86387156390832,0.014734941154067371,0.026540394918037225
3.8563103066363027,0.00532694115407395,0.026546729708466915
4.804080759248251,0.001678941154068525,0.026549184752113503
2.7962961517590794,0.16891094115407412,0.026435888642496283
4.419646535518094,0.011726941154073245,0.02654242085429285
2.9511386384761145,0.036878941154071754,0.026525465317634975
3.792973786522683,-0.02788905884592907,0.02656905667344748
3.6618808646949326,-0.016753058845928592,0.026561578052397415
2.3875054230566866,0.8092309411540697,0.025987574453571152
3.5411408199061807,0.0025109411540711335,0.02654862489398771
2.515930718369911,0.5321749411540679,0.026184416752716416
4.789206791891441,-0.009969058845932466,0.026557018789719302
4.2292879792654965,-0.024497058845931008,0.02656677942000317
5.2906282437446155,0.037262941154068585,0.02652520618564131
3.9861062080984073,0.02727894115407281,0.026531940988692403
4.908438325445922,-0.04651305884593171,0.0265815488950061
2.432657409519687,0.6866069411540678,0.026075242581544665
4.315143392215765,0.04539094115406783,0.026519719326678858
2.716297822255676,0.24251094115407312,0.026385536163619338
2.0665321243118666,1.4307349411540713,0.025529556083672432
3.720120292887041,-0.035505058845927806,0.026574167463542783
4.577479348505792,0.024590941154073676,0.026533753270960816
2.9037534398239475,0.05665494115407199,0.026512109493924768
3.400203015305293,-0.0002410588459298424,0.026550476587841806
4.496145759090761,-0.00011305884592616167,0.02655039047173506
3.0249122955291687,0.02663894115406862,0.02653237252039885
4.076170453733272,-0.00964905884593037,0.02655680366802722
4.328451806747723,-0.029489058845932448,0.026570130631550615
2.216590129870259,1.0755349411540678,0.025794150838835073
4.4324278824935,-0.02788905884592907,0.02656905667344748
4.5892022528888115,-0.06385705884592596,0.026593165538375155
