distance_0,distance_1,distance_2,Vol,Err
2.0341388148591726,2.151941756246247,2.244852950588479,0.5683394635079111,0.011516309645359967
2.200428999908181,2.2663655016462037,2.3206875199042853,0.24316826350790421,0.011622181687324082
2.0791623628646194,2.1400986192046036,2.3947095406767973,0.46212506350790505,0.011551199896618127
2.1537594451897473,2.241506916736339,2.3533408526364243,0.2647234635079059,0.011615249768497737
2.2121455985865506,2.2893229508490642,2.3296280878406534,0.20558746350791068,0.011634238285868036
2.293341814586085,2.3518709663042863,2.3748650905711126,0.07505306350790875,0.011675831405293758
2.253547762958537,2.26743988816826,2.388068581470804,0.13644186350790477,0.011656325550834323
2.0449524622078616,2.244308611025669,2.321552607637233,0.43725466350790754,0.011559326127054853
2.076682190494865,2.194985215231121,2.2458356284713803,0.4900418635079049,0.011542058693072442
2.037914366728645,2.054253596652025,2.131863538202188,0.8148418635079082,0.011434165746885825
2.0045015320863064,2.2421080682345,2.254825842680189,0.5192898635079075,0.011532459325278263
2.1269184638231846,2.2902859173067758,2.3977653341739846,0.2728898635079062,0.011612620371792648
2.056074549128559,2.077780373343308,2.208506742192781,0.6662722635079064,0.011483871789196673
2.190310033752898,2.2935153260216197,2.3736386597085373,0.19200666350791096,0.011638586209307925
2.0221677931743156,2.070816559384151,2.2123085806014777,0.7269570635079106,0.011463641399794234
2.0131833663364227,2.196243342216192,2.2408393967521945,0.5549634635079101,0.011520720107255428
2.180398985397265,2.250209854138747,2.2908525036247065,0.2547778635079112,0.011618449673419205
2.1097975278024323,2.1489264329890707,2.326987867429462,0.432787463507907,0.011560784014850448
2.045452965655592,2.1659110348190658,2.2361608977719922,0.5691970635079073,0.011516026705715107
2.087535334956476,2.2366788382821765,2.3926633901082623,0.37024666350790625,0.011581138988068411
2.1297984125942673,2.32369648267436,2.3241794233146518,0.24731546350790978,0.011620848935224318
2.016083831128054,2.087953890691479,2.199988347464973,0.7249858635079107,0.011464300105920191
2.0124289458505245,2.1715264830945977,2.2572010748075204,0.5723458635079055,0.011514987683510362
2.099130787664191,2.1884368565727255,2.1945496751135734,0.5070274635079102,0.011536486695831205
2.1628366072404246,2.203194221145846,2.2414634014417416,0.4094018635079095,0.01156840736593325
2.0126870972068165,2.1155159412579474,2.1672808928049814,0.7382978635079098,0.011459849648013451
2.133120667145568,2.2209217624507405,2.347487940756854,0.3271874635079044,0.011595093355991131
2.100976596979381,2.1156274281073055,2.2568741072756815,0.5516354635079068,0.011521816702291292
2.0102888870527575,2.072474195020934,2.135553289829623,0.7942338635079054,0.011441096390601096
2.19274268903738,2.358055025640205,2.3878244663651436,0.1609154635079051,0.01164852209234357
2.1480624287814387,2.2626123767857185,2.2630317102374473,0.31171226350790704,0.01160009655683069
