distance_0,distance_1,distance_2,Vol,Err
2.1015361338572176,2.9651481542445457,3.2084088634931622,7.118670243077517,0.014296746860380438
2.9407853623793074,3.3344984156047857,3.3978776965042035,3.7433870430775187,0.01428408303326934
2.463832901817329,2.743726200751438,3.630639710290658,6.3271310430775145,0.01430807878007688
2.373283527573817,2.642608177954933,3.3747830776024803,6.865435043077518,0.014301326443327848
2.331259954192234,2.545114223413422,2.640158769633102,8.470209443077515,0.014257075563321352
2.3884266786139534,2.99453811038638,3.0265439664376377,7.204084643077515,0.014294999523408597
3.1107733611084902,3.6354297228443677,3.9182567203207097,1.9811470430775167,0.014213913871597513
3.4256830993132974,3.570646482152863,3.7135917598026302,1.6050574430775164,0.01419322879805607
2.9240886594848963,3.124074519008582,3.428257339840115,4.286235043077518,0.01429687923393089
2.2973090753688337,2.647050810919117,2.8956637266705467,7.798964643077518,0.014279990323654509
2.3027230742013662,3.1026574978264083,3.129280905412225,6.392897443077516,0.014307471205920581
3.2576705075449777,3.7264758406532272,3.8412935089009808,1.5670670430775182,0.014191026782941346
2.1743257677898313,2.8238948447934042,3.117095036558532,7.33374864307752,0.014292151430292681
2.433725399998105,2.457200127981528,3.302729232477281,7.269595043077516,0.014293590049518825
2.360565705371001,2.6954740173770664,3.9736659689221865,6.373889443077516,0.014307653023403512
2.798982463390373,2.9431255558691998,3.6380362561908846,4.600590243077516,0.0143024001502848
2.418193388890005,3.1774031753357836,3.6225206887112913,5.172404643077517,0.01430889639018655
2.235354355116349,2.910993869517003,3.950179301329535,6.187163043077518,0.014309170528204481
2.7124926395067437,3.223489036003448,3.990518697310104,3.8901134430775173,0.014287949641490185
2.149508695475706,3.0161706930383048,3.9624385697192,6.173351843077519,0.014309263408173043
3.074684088538229,3.340799910504765,3.4396481469265865,3.363879843077516,0.014272678035366566
2.1798424907919642,3.4433615036751943,3.851604321495321,5.144948643077516,0.014308688990594252
2.172810650862559,2.2693704300314113,3.681502997275405,8.336999843077514,0.014262128501029963
2.7826845219695815,2.7904543420172554,3.1189187283242874,5.8312078430775145,0.014310713124416855
2.2430866890081087,3.767180638300382,3.887102248237887,4.393089443077518,0.014298911185756056
2.876246461439292,3.587809523591564,3.6707612920852695,2.9891214430775186,0.014259424616946561
2.5967218047015406,2.799133515855571,3.7177261646140316,5.442484643077517,0.014310374855189644
2.7802174598089264,2.8354319945524322,3.685051556878191,5.017742243077517,0.014307590541165174
2.271776115890123,2.8156040179280715,3.5144613710862678,6.5675918430775155,0.01430556355051838
2.038904993606148,2.7274910443305003,3.989734826538911,7.337396643077518,0.014292067890365544
2.2649430337140473,3.3792033159138746,3.7270159393044127,5.205223843077519,0.014309130474235364
2.4266369823226532,3.7744258655077325,3.8210830927643946,3.8449294430775183,0.014286791155662143
2.206560168241006,3.420250023757957,3.479808381755255,5.556852643077516,0.01431069364021196
2.5277462265299686,2.5757395590602195,3.4858051890268262,6.481230243077519,0.014306559969527136
2.7700025901588683,2.87510647672115,3.091663888894808,6.180251043077519,0.014309217344566567
2.7505071201629243,3.248747956729508,3.711614365989918,3.960116643077516,0.014289687860092515
3.7421139676196513,3.8308767191265125,3.951822256868785,0.4060302430775167,0.014113704596425004
3.2105893537951955,3.4412161554322505,3.705589961029969,2.363854243077519,0.014232891882830013
2.3843284598310683,2.8488452646355324,3.9507070081781714,5.85140624307752,0.01431067298498382
2.130627193004105,3.044687875144969,3.3638511326496148,6.616641443077519,0.014304951166873124
2.1545047283074257,3.300769813797132,3.6332064186337267,5.872052643077517,0.014310626062333508
2.930754548643614,3.1143863270487557,3.567415589861935,3.944807843077516,0.014289313611756053
2.4650227012854926,2.579878358848776,3.101565840389389,7.944935843077516,0.014275547447022996
2.1389004812688044,2.6790819487917075,3.901981481358911,7.207387043077517,0.014294929911832831
2.5577642271282315,2.708996745279063,3.2612648812137675,6.868673443077519,0.014301273549329831
2.7662203574269584,2.7899081402037154,3.5165689806583402,5.239003043077517,0.01430935568005885
2.5572277540477497,3.2537309067704925,3.548011592317179,4.818062243077517,0.014305409827071293
2.5527308322163553,3.6635197288951185,3.9792809083399736,3.489025443077516,0.014276662902124817
2.5491852493327096,3.2682736724532573,3.8594670432828417,4.358555043077516,0.014298271975773673
2.366346905232332,2.7991891097310204,3.0105871881546586,7.09257104307752,0.014297260377134743
2.9664450688705286,3.925153203476965,3.9992662062793225,1.902951843077517,0.014209779514506199
2.3204549470426725,3.925576969026753,3.994805004973059,3.882779043077516,0.014287763541993855
2.318089665142788,2.8154065049945216,3.324740244924083,7.181927843077517,0.014295462613781647
2.886364726769898,3.6677501952988987,3.7021275018879862,2.7900814430775185,0.014251579155531333
